,bigrams,counts
952,"('subway', 'lot')",2
953,"('like', 'one')",2
954,"('restaurant', 'food')",2
955,"('come', 'location')",2
956,"('worst', 'service')",2
957,"('put', 'one')",2
958,"('banana', 'pepper')",2
959,"('ask', 'another')",2
960,"('subway', 'better')",2
961,"('said', '""')",2
962,"(""i've"", 'worked')",2
963,"('food', '&')",2
964,"('train', 'employees')",2
965,"('costumer', 'service,subway')",2
966,"('much', 'say')",2
967,"('something', 'quick')",2
968,"('great', 'even')",2
969,"('still', 'tasty')",2
970,"('one', 'definitely')",2
971,"('drive', 'order')",2
972,"('working', 'went')",2
973,"('3', 'minutes')",2
974,"('see', 'employees')",2
975,"('experience', 'location')",2
976,"('subway', 'locations')",2
977,"('times', 'month')",2
978,"('absolutely', 'love')",2
979,"('love', 'food')",2
980,"('food', 'consistently')",2
981,"('wish', 'would')",2
982,"('running', 'errands')",2
983,"('make', 'new')",2
984,"('counter', 'friendly')",2
985,"('friendly', 'made')",2
986,"('sandwich', 'cold')",2
987,"('amount', 'toppings')",2
988,"('employees', 'nice')",2
989,"('nice', 'two')",2
990,"('seemed', 'clean')",2
991,"('crowded', 'around')",2
992,"('good', 'spot')",2
993,"('ordered', 'foot')",2
994,"('sandwich', 'lady')",2
995,"('counter', 'barely')",2
996,"('bell', 'peppers')",2
997,"('pickles', 'charged')",2
998,"('extra', '$100')",2
999,"('confronted', 'said')",2
1000,"('sandwich', 'paid')",2
1001,"('spend', 'money')",2
1002,"('similar', 'price')",2
1003,"('fresh', 'made')",2
1004,"('regular', 'subs')",2
1005,"('week', 'always')",2
1006,"('awesome', 'job')",2
1007,"('friendly', 'clean')",2
1008,"('always', 'remember')",2
1009,"('fast', 'accurate')",2
1010,"('talking', 'two')",2
1011,"('ordered', 'beach')",2
1012,"('forgot', 'wallet')",2
1013,"('door', 'locked')",2
1014,"('open', 'til')",2
1015,"('felt', 'bad')",2
1016,"('told', 'could')",2
1017,"('food', 'fast')",2
1018,"('great', 'experiences')",2
1019,"('would', 'better')",2
1020,"('eat', 'car')",2
1021,"('location', 'little')",2
1022,"('new', 'jersey')",2
1023,"('johns', 'never')",2
1024,"('sandwich', 'back')",2
1025,"('health', 'code')",2
1026,"('$5', 'footlong')",2
1027,"('going', 'pay')",2
1028,"('prices', 'better')",2
1029,"('street', 'better')",2
1030,"('better', 'sub')",2
1031,"('walking', 'distance')",2
1032,"('prices', 'like')",2
1033,"('fast""', 'delivery')",2
1034,"('order', '20')",2
1035,"('order', 'jimmy')",2
1036,"('food', 'spot')",2
1037,"('order', 'sub')",2
1038,"('soup', 'soup')",2
1039,"('place', 'the')",2
1040,"(""there's"", 'one')",2
1041,"('three', 'employees')",2
1042,"('working', 'time')",2
1043,"('eat', 'location')",2
1044,"('location', 'probably')",2
1045,"('probably', 'favorite')",2
1046,"('got', 'footlong')",2
1047,"('location', 'go')",2
1048,"('make', 'feel')",2
1049,"('extremely', 'nice')",2
1050,"('great', 'plus')",2
1051,"('place', ""i'm"")",2
1052,"('maybe', ""that's"")",2
1053,"('far', 'food')",2
1054,"('sub', 'really')",2
1055,"('sandwiches', 'usually')",2
1056,"('even', 'put')",2
1057,"('put', 'cheese')",2
1058,"('really', 'want')",2
1059,"('sub', 'go')",2
1060,"('go', 'subs')",2
1061,"('subway', 'stores')",2
1062,"('friendly', 'helpful')",2
1063,"('sandwich', 'order')",2
1064,"('ladies', 'friendly')",2
1065,"('flatbread', 'sandwich')",2
1066,"('service', 'cleanliness')",2
1067,"('also', 'employee')",2
1068,"('said', '""i')",2
1069,"('""i', 'hope')",2
1070,"('pretty', 'bad')",2
1071,"('bad', 'know')",2
1072,"('know', 'people')",2
1073,"('bite', 'eat')",2
1074,"('next', 'one')",2
1075,"('next', 'girl')",2
1076,"('started', 'make')",2
1077,"('kept', 'walking')",2
1078,"('back', 'forth')",2
1079,"('back', 'room')",2
1080,"('trying', 'get')",2
1081,"('get', 'stuff')",2
1082,"('almost', 'like')",2
1083,"('started', 'put')",2
1084,"('location', '-')",2
1085,"('subways', 'like')",2
1086,"('seem', 'fresh')",2
1087,"('never', 'received')",2
1088,"('wanted', 'give')",2
1089,"('said', ""can't"")",2
1090,"('know', ""i've"")",2
1091,"('nice', 'enough')",2
1092,"('personal', 'call')",2
1093,"('order', 'process')",2
1094,"(""i've"", 'visited')",2
1095,"('end', 'world')",2
1096,"('-', 'bread')",2
1097,"('employee', 'phone')",2
1098,"('minutes', 'driver')",2
1099,"('driver', 'could')",2
1100,"('-', 'super')",2
1101,"('understand', 'lunch')",2
1102,"('lunch', 'busy')",2
1103,"('busy', 'time')",2
1104,"('time', 'trying')",2
1105,"('huge', '-')",2
1106,"('best', 'ever')",2
1107,"(""they're"", 'pretty')",2
1108,"('super', 'big')",2
1109,"('back', ""can't"")",2
1110,"('location', 'always')",2
1111,"('always', 'seems')",2
1112,"('everything', 'made')",2
1113,"('made', 'order')",2
1114,"('better', 'others')",2
1115,"('right', 'sadly')",2
1116,"('always', 'case')",2
1117,"('-', 'like')",2
1118,"('employee', 'friendly')",2
1119,"('veggie', 'sandwich')",2
1120,"('inch', 'sub')",2
1121,"('good', 'way')",2
1122,"(""that's"", 'always')",2
1123,"('even', 'wawa')",2
1124,"('drink', 'area')",2
1125,"('also', 'clean')",2
1126,"('delicious', 'always')",2
1127,"('sub', 'giant')",2
1128,"('location', 'inside')",2
1129,"('pretty', 'tasty')",2
1130,"('real', 'deli')",2
1131,"('horrible', 'customer')",2
1132,"('took', '25')",2
1133,"('min', 'get')",2
1134,"('give', '4')",2
1135,"('though', 'makes')",2
1136,"('subway', 'well')",2
1137,"('get', 'way')",2
1138,"('far', 'away')",2
1139,"('usually', 'go')",2
1140,"('working', 'great')",2
1141,"('mellow', 'yellow')",2
1142,"('free', 'sandwiches')",2
1143,"('always', 'consistent')",2
1144,"('fresh', 'always')",2
1145,"('always', 'gets')",2
1146,"('call', 'order')",2
1147,"('half', 'dozen')",2
1148,"(""mike's"", 'sandwiches')",2
1149,"('highly', 'suggest')",2
1150,"('hour', 'later')",2
1151,"('hard', 'get')",2
1152,"('delicious', 'meal')",2
1153,"('answered', 'phone')",2
1154,"('phone', 'call')",2
1155,"('finally', 'get')",2
1156,"('nothing', 'else')",2
1157,"('toppings', 'sandwich')",2
1158,"('sandwich', 'right')",2
1159,"('delivery', 'sandwich')",2
1160,"('place', 'worth')",2
1161,"('closed', 'doors')",2
1162,"('put', 'away')",2
1163,"('closing', 'time')",2
1164,"('never', 'ever')",2
1165,"('get', 'anything')",2
1166,"('open', '24')",2
1167,"('24', 'hours')",2
1168,"('people', 'friendly')",2
1169,"('ever', 'want')",2
1170,"('place', ""that's"")",2
1171,"('limited', 'choices')",2
1172,"(""i'm"", 'done')",2
1173,"('first', 'two')",2
1174,"('got', 'work')",2
1175,"('like', 'turkey')",2
1176,"('please', 'train')",2
1177,"('sub', 'par')",2
1178,"('sandwich', ""i'm"")",2
1179,"('chicken', 'philly')",2
1180,"('itbut', 'even')",2
1181,"('never', 'back')",2
1182,"('finally', 'opened')",2
1183,"('sandwiches', 'staff')",2
1184,"('reason', 'every')",2
1185,"('worth', 'extra')",2
1186,"('put', 'much')",2
1187,"('one', 'delicious')",2
1188,"('order', 'time')",2
1189,"('super', 'quick')",2
1190,"('bread', 'options')",2
1191,"('everything', 'always')",2
1192,"('tastes', 'fresh')",2
1193,"('need', 'pay')",2
1194,"('separate', 'occasions')",2
1195,"('delicious', 'like')",2
1196,"('6""', 'sub')",2
1197,"('public', 'safety')",2
1198,"('first', 'responders')",2
1199,"('subway', 'franchises')",2
1200,"('need', 'learn')",2
1201,"('tried', 'firehouse')",2
1202,"('bread', 'sandwich')",2
1203,"('see', 'reason')",2
1204,"('hard', 'time')",2
1205,"('time', 'understanding')",2
1206,"('want', 'sandwich')",2
1207,"('convenient', 'since')",2
1208,"('veggies', 'looked')",2
1209,"('took', '30')",2
1210,"('every', 'ingredient')",2
1211,"('us', 'wanted')",2
1212,"(""what's"", 'girl')",2
1213,"('regular', 'subway')",2
1214,"('card', 'machine')",2
1215,"('extra', 'meat')",2
1216,"('also', 'ordered')",2
1217,"('sandwich', 'day')",2
1218,"('love', 'tuna')",2
1219,"('sandwich', 'would')",2
1220,"('normal', 'subway')",2
1221,"(""can't"", 'really')",2
1222,"('ever', 'happened')",2
1223,"(""i've"", 'bad')",2
1224,"('subs', 'place')",2
1225,"('two', 'bites')",2
1226,"('7:30', 'pm')",2
1227,"('service', 'decent')",2
1228,"('people', 'lunch')",2
1229,"('foot', 'longs')",2
1230,"('never', 'disappointed')",2
1231,"('today', 'honey')",2
1232,"('mustard', 'club')",2
1233,"('bacon', 'guacamole')",2
1234,"('letting', 'know')",2
1235,"('friendly', 'definitely')",2
1236,"('pick', 'order')",2
1237,"('order', 'repeated')",2
1238,"('repeated', 'back')",2
1239,"('arrived', 'home')",2
1240,"('way', 'give')",2
1241,"('trying', 'make')",2
1242,"('friendly', 'upbeat')",2
1243,"('least', '5')",2
1244,"('5', 'times')",2
1245,"('times', 'today')",2
1246,"('say', ""can't"")",2
1247,"('going', 'somewhere')",2
1248,"('going', 'jimmy')",2
1249,"(""here's"", 'went')",2
1250,"('-', 'sandwich')",2
1251,"('sandwich', 'maker')",2
1252,"('bread', 'little')",2
1253,"('sandwich', 'board')",2
1254,"('bring', 'back')",2
1255,"('rest', 'sandwich')",2
1256,"('better', 'options')",2
1257,"('monterey', 'cheddar')",2
1258,"('cheddar', 'bread')",2
1259,"('location', 'opened')",2
1260,"('decided', 'get')",2
1261,"('got', 'food')",2
1262,"('food', 'ready')",2
1263,"('friendly', 'everything')",2
1264,"('mac', 'n')",2
1265,"('n', 'cheese')",2
1266,"('broccoli', 'cheddar')",2
1267,"('cheddar', 'soup')",2
1268,"('good', 'hot')",2
1269,"('made', 'correctly')",2
1270,"('meats', 'sliced')",2
1271,"('sliced', 'fresh')",2
1272,"('fresh', 'front')",2
1273,"('happen', 'today')",2
1274,"('vinegar', '&')",2
1275,"('seem', 'much')",2
1276,"('ordered', 'one')",2
1277,"('love', 'one')",2
1278,"('uptown', 'salad')",2
1279,"('dressing', 'go')",2
1280,"('go', 'well')",2
1281,"('super', 'yummy')",2
1282,"('fast', 'reliable')",2
1283,"('pictures', 'wall')",2
1284,"('wall', 'art')",2
1285,"('old', 'food')",2
1286,"('them', 'the')",2
1287,"('line', 'two')",2
1288,"('one', 'working')",2
1289,"('washed', 'hands')",2
1290,"('sandwich', 'chicken')",2
1291,"('put', 'toaster')",2
1292,"('nothing', 'even')",2
1293,"('attention', 'detail')",2
1294,"('one', 'employees')",2
1295,"('quickly', 'serving')",2
1296,"('thing', 'every')",2
1297,"('two', 'types')",2
1298,"('order', 'sandwiches')",2
1299,"('order', 'quick')",2
1300,"('quick', 'fix')",2
1301,"('mistake', 'food')",2
1302,"('absolutely', 'amazing')",2
1303,"('onions', 'lettuce')",2
1304,"('like', 'never')",2
1305,"('like', 'disturbing')",2
1306,"('3', 'foot')",2
1307,"('would', 'cut')",2
1308,"('lazy', 'go')",2
1309,"('get', 'job')",2
1310,"('obviously', 'want')",2
1311,"('clean', 'bathroom')",2
1312,"('usually', 'working')",2
1313,"('look', 'elsewhere')",2
1314,"('cup', 'ice')",2
1315,"('ice', 'water')",2
1316,"('i', 'thought')",2
1317,"('2nd', 'time')",2
1318,"('time', ""i'm"")",2
1319,"('salad', 'cup')",2
1320,"('order', 'messed')",2
1321,"('ever', 'met')",2
1322,"('never', 'set')",2
1323,"('set', 'foot')",2
1324,"('line', 'door')",2
1325,"('long', 'line')",2
1326,"('place', 'quick')",2
1327,"('every', 'table')",2
1328,"('beef', 'brisket')",2
1329,"('hot', 'sub')",2
1330,"('sub', 'got')",2
1331,"('bbq', 'sauce')",2
1332,"('pretty', 'sure')",2
1333,"('cents', 'extra')",2
1334,"('makes', 'want')",2
1335,"('stars', 'every')",2
1336,"('almost', 'always')",2
1337,"('never', 'put')",2
1338,"('one', 'napkin')",2
1339,"('even', ""i'm"")",2
1340,"('sandwiches', 'however')",2
1341,"('however', 'food')",2
1342,"('polite', 'friendly')",2
1343,"('waited', '15')",2
1344,"('time', 'one')",2
1345,"('better', 'sandwiches')",2
1346,"('subways', 'get')",2
1347,"('times', 'lunch')",2
1348,"('also', 'need')",2
1349,"('stop', 'going')",2
1350,"('sandwich', 'way')",2
1351,"('blt', 'bacon')",2
1352,"('hunters', 'club')",2
1353,"('lettuce', 'wrap')",2
1354,"('came', 'quickly')",2
1355,"('lady', 'front')",2
1356,"('one', 'try')",2
1357,"('co', 'workers')",2
1358,"('idea', 'make')",2
1359,"('front', 'ordering')",2
1360,"('park', 'go')",2
1361,"('fast', 'would')",2
1362,"('literally', 'one')",2
1363,"('one', 'else')",2
1364,"('guys', 'working')",2
1365,"('working', 'behind')",2
1366,"('i', 'really')",2
1367,"('means', 'lot')",2
1368,"('take', 'good')",2
1369,"('weird', 'nice')",2
1370,"('favorite', 'sub')",2
1371,"('love', 'hot')",2
1372,"('place', 'many')",2
1373,"('hot', 'sauces')",2
1374,"('drink', 'options')",2
1375,"('make', 'special')",2
1376,"('great', 'love')",2
1377,"('standing', 'around')",2
1378,"('like', 'sandwiches')",2
1379,"('deliver', 'home')",2
1380,"('sandwich', 'always')",2
1381,"('good', 'good')",2
1382,"('good', 'quality')",2
1383,"('quality', 'bread')",2
1384,"('pepper', 'jack')",2
1385,"('would', 'love')",2
1386,"('minutes', 'ordering')",2
1387,"('today', 'asked')",2
1388,"('inch', 'turkey')",2
1389,"('make', 'foot')",2
1390,"('long', 'mention')",2
1391,"('barely', 'lettuce')",2
1392,"('first', 'guy')",2
1393,"('next', 'guy')",2
1394,"('girl', 'back')",2
1395,"('2', '3')",2
1396,"('seriously', 'need')",2
1397,"('need', 'training')",2
1398,"('come', 'lot')",2
1399,"('listen', 'ask')",2
1400,"('sandwich', 'joints')",2
1401,"('sandwich', 'super')",2
1402,"('nice', 'friendly')",2
1403,"('beef', 'sandwich')",2
1404,"('sandwich', 'enough')",2
1405,"('sandwiches', 'place')",2
1406,"(""i'm"", 'talking')",2
1407,"('try', 'place')",2
1408,"('warm', 'subs')",2
1409,"('location', 'business')",2
1410,"('indian', 'family')",2
1411,"('grab', 'lunch')",2
1412,"('sandwich', 'salad')",2
1413,"('frequent', 'one')",2
1414,"('1', '2')",2
1415,"('regular', 'basis')",2
1416,"('new', 'one')",2
1417,"('waiting', 'long')",2
1418,"('best', 'subways')",2
1419,"('better', 'service')",2
1420,"('great', 'staff')",2
1421,"('decent', 'service')",2
1422,"('skimp', 'everything')",2
1423,"('give', '3')",2
1424,"('get', 'salad')",2
1425,"('like', 'line')",2
1426,"('back', 'could')",2
1427,"('always', 'takes')",2
1428,"('forever', 'order')",2
1429,"('line', 'one')",2
1430,"('second', 'employee')",2
1431,"('put', 'stuff')",2
1432,"('quick', 'sandwiches')",2
1433,"('food', 'looks')",2
1434,"('sandwiches', 'would')",2
1435,"('free', 'sandwich')",2
1436,"('sandwich', 'took')",2
1437,"('handling', 'food')",2
1438,"('another', 'person')",2
1439,"('tables', 'location')",2
1440,"('late', 'lunch')",2
1441,"('get', 'two')",2
1442,"('whole', 'time')",2
1443,"('people', 'front')",2
1444,"('worked', 'subway')",2
1445,"('subway', 'high')",2
1446,"('ran', 'bread')",2
1447,"('please', 'wait')",2
1448,"('making', 'sure')",2
1449,"('clean', 'store')",2
1450,"('subway', 'first')",2
1451,"('ever', 'seen')",2
1452,"('easily', 'get')",2
1453,"('get', 'fast')",2
1454,"('places', 'bread')",2
1455,"('particularly', 'clean')",2
1456,"('another', 'place')",2
1457,"('went', 'around')",2
1458,"('new', 'subway')",2
1459,"('location', 'close')",2
1460,"('finally', 'able')",2
1461,"('appeared', 'clean')",2
1462,"('sandwiches', 'go')",2
1463,"('footlong', 'steak')",2
1464,"('service', 'attitude')",2
1465,"('fresh', 'tasty')",2
1466,"('like', 'would')",2
1467,"('decided', 'try')",2
1468,"('tonight', 'got')",2
1469,"('got', ""mike's"")",2
1470,"('onion', 'oil')",2
1471,"('light', 'lettuce')",2
1472,"('way', 'get')",2
1473,"('quick', 'meal')",2
1474,"('plastic', 'bag')",2
1475,"('also', 'noticed')",2
1476,"('english', 'language')",2
1477,"('sub', 'jersey')",2
1478,"('change', 'gloves')",2
1479,"('skimp', 'ingredients')",2
1480,"('right', 'near')",2
1481,"('outstanding', 'service')",2
1482,"('cheese', 'bread')",2
1483,"('also', 'got')",2
1484,"('lot', 'better')",2
1485,"('philadelphia', 'area')",2
1486,"('happy', 'see')",2
1487,"('end', 'going')",2
1488,"('order', 'got')",2
1489,"('sub', 'order')",2
1490,"('order', 'great')",2
1491,"('first', 'place')",2
1492,"('accept', 'digital')",2
1493,"('digital', 'coupons')",2
1494,"('good', 'always')",2
1495,"('always', 'like')",2
1496,"('sandwich', 'subway')",2
1497,"('everything', 'looks')",2
1498,"('subs', 'like')",2
1499,"('meats', 'great')",2
1500,"('great', 'flavor')",2
1501,"('drive', 'also')",2
1502,"(""i'm"", 'big')",2
1503,"('phone', 'talking')",2
1504,"('flat', 'bread')",2
1505,"('together', 'sloppy')",2
1506,"('im', 'going')",2
1507,"('going', 'take')",2
1508,"('wait', '15')",2
1509,"('15', 'min')",2
1510,"('eat', 'fresh')",2
1511,"('available', 'however')",2
1512,"('employee', 'took')",2
1513,"('yeah', 'said')",2
1514,"('good', 'get')",2
1515,"('one', 'close')",2
1516,"('makes', 'good')",2
1517,"('awesome', 'service')",2
1518,"('like', 'sht')",2
1519,"('could', 'make')",2
1520,"('sandwich', 'house')",2
1521,"('house', 'price')",2
1522,"('price', 'paid$8')",2
1523,"('paid$8', ""i'll"")",2
1524,"(""i'll"", 'keep')",2
1525,"('keep', 'foot')",2
1526,"('long', 'subway')",2
1527,"('subway', 'chips')",2
1528,"('made', 'quickly')",2
1529,"('fresh', 'wish')",2
1530,"('bread', '50')",2
1531,"('makes', 'great')",2
1532,"('strip', 'mall')",2
1533,"('flow', 'customers')",2
1534,"('clean', 'friendly')",2
1535,"('store', 'also')",2
1536,"('friendly', 'one')",2
1537,"('good', 'work')",2
1538,"('thinking', 'would')",2
1539,"('hit', 'another')",2
1540,"('many', 'years')",2
1541,"(""jj's"", 'order')",2
1542,"('find', 'prices')",2
1543,"('portions', 'food')",2
1544,"('order', 'frequently')",2
1545,"('everything', 'perfect')",2
1546,"('take', 'pride')",2
1547,"('place', 'food')",2
1548,"('food', 'quick')",2
1549,"('i', 'like')",2
1550,"('30', 'mins')",2
1551,"('mins', 'get')",2
1552,"('could', 'walked')",2
1553,"('get', 'something')",2
1554,"('the', 'sub')",2
1555,"('metro', 'area')",2
1556,"('decent', 'food')",2
1557,"('mid', 'city')",2
1558,"('went', 'location')",2
1559,"('location', 'first')",2
1560,"('months', 'got')",2
1561,"('go', 'jimmy')",2
1562,"('go-to', 'sandwich')",2
1563,"('tried', 'give')",2
1564,"('area', 'must')",2
1565,"('must', 'say')",2
1566,"('say', 'really')",2
1567,"('fast', 'possible')",2
1568,"('two', 'things')",2
1569,"(""i'll"", 'stick')",2
1570,"('good', 'cold')",2
1571,"('side', 'subway')",2
1572,"('deli', 'meat')",2
1573,"('slices', 'meat')",2
1574,"('sub', ""mike's"")",2
1575,"('tomatoes', 'onions')",2
1576,"('3', 'slices')",2
1577,"('extra', 'extra')",2
1578,"('one', 'extra')",2
1579,"('pieces', 'onion')",2
1580,"('1', 'mile')",2
1581,"('giving', 'business')",2
1582,"('subway', 'twice')",2
1583,"(""that's"", 'quite')",2
1584,"('quite', 'bit')",2
1585,"('place', 'negative')",2
1586,"('staff', 'unfriendly')",2
1587,"('try', 'order')",2
1588,"('get', 'better')",2
1589,"('back', 'need')",2
1590,"('build', 'sandwich')",2
1591,"('choices', 'would')",2
1592,"('experience', 'last')",2
1593,"('6', '7')",2
1594,"('sandwich', 'came')",2
1595,"('five', 'guys')",2
1596,"('quality', 'sandwiches')",2
1597,"('sandwich', 'bread')",2
1598,"('sandwiches', ""i'm"")",2
1599,"('classic', 'italian')",2
1600,"('dressing', 'one')",2
1601,"('staff', 'needs')",2
1602,"('plain', 'chicken')",2
1603,"('next', 'visit')",2
1604,"('sandwich', 'another')",2
1605,"('last', 'minute')",2
1606,"('got', 'tuna')",2
1607,"('asked', 'wanted')",2
1608,"('way', 'found')",2
1609,"('nice', 'little')",2
1610,"('lunch', 'least')",2
1611,"('service', 'terrible')",2
1612,"('none', 'employees')",2
1613,"('order', 'ready')",2
1614,"('drink', 'chips')",2
1615,"('asked', 'money')",2
1616,"('back', 'give')",2
